inconsistencies,messages_sent,time_for_experimentation
0,4,19.092
0,4,22.108
0,3,10.053
0,5,25.148000000000003
0,6,31.097
0,4,20.076999999999998
0,4,19.08
0,4,19.061999999999998
0,4,13.074
0,4,18.05
